# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
1.545000000000000E+08;1.001243782193253E-01;6.963614783894825E-01;1.950481107084601E+01;5.378573640732827E+01;1.001243782193253E-01;6.963614783894825E-01;
1.550000000000000E+08;1.331319893840411E-01;6.773777139038898E-01;2.162418395563049E+01;5.596771987655058E+01;1.331319893840411E-01;6.773777139038898E-01;
1.555000000000000E+08;1.633257703115781E-01;6.581428510438374E-01;2.383446109510071E+01;5.807950216001176E+01;1.633257703115781E-01;6.581428510438374E-01;
1.560000000000000E+08;1.912301430948850E-01;6.388517877840848E-01;2.613812673973674E+01;6.014192785614488E+01;1.912301430948850E-01;6.388517877840848E-01;
1.565000000000000E+08;2.174358988590481E-01;6.186693134379390E-01;2.863714824079053E+01;6.216793032278977E+01;2.174358988590481E-01;6.186693134379390E-01;
1.570000000000000E+08;2.408101022381024E-01;5.978015020645069E-01;3.130670223715814E+01;6.402254412048124E+01;2.408101022381024E-01;5.978015020645069E-01;
1.575000000000000E+08;2.607921718671573E-01;5.771255007949777E-01;3.404844791246557E+01;6.561957374699935E+01;2.607921718671573E-01;5.771255007949777E-01;
1.580000000000000E+08;2.780399695353415E-01;5.583630577210271E-01;3.667033046646025E+01;6.703073396154389E+01;2.780399695353415E-01;5.583630577210271E-01;
1.585000000000000E+08;2.944859836446540E-01;5.427844853687893E-01;3.903901538383771E+01;6.850182281639918E+01;2.944859836446540E-01;5.427844853687893E-01;
1.590000000000000E+08;3.124688385962491E-01;5.287740255778458E-01;4.139042739988292E+01;7.028755481693328E+01;3.124688385962491E-01;5.287740255778458E-01;
1.595000000000000E+08;3.321543214664714E-01;5.144679150547843E-01;4.397077477108002E+01;7.238940091477008E+01;3.321543214664714E-01;5.144679150547843E-01;
1.600000000000000E+08;3.525085803826847E-01;4.980776740814354E-01;4.702767864839827E+01;7.463777748788996E+01;3.525085803826847E-01;4.980776740814354E-01;
1.605000000000000E+08;3.720360728316673E-01;4.792040028321988E-01;5.063924931696630E+01;7.679856919837083E+01;3.720360728316673E-01;4.792040028321988E-01;
1.610000000000000E+08;3.888673946722068E-01;4.580627383707244E-01;5.477076212294325E+01;7.852891791542018E+01;3.888673946722068E-01;4.580627383707244E-01;
1.615000000000000E+08;4.013334687699652E-01;4.368513730420654E-01;5.899893072195153E+01;7.953732180111659E+01;4.013334687699652E-01;4.368513730420654E-01;
1.620000000000000E+08;4.096671595210810E-01;4.182325544951758E-01;6.278564375206933E+01;7.990513937619113E+01;4.096671595210810E-01;4.182325544951758E-01;
1.625000000000000E+08;4.162878671245226E-01;4.044370964142947E-01;6.574947685921835E+01;8.019943341215850E+01;4.162878671245226E-01;4.044370964142947E-01;
1.630000000000000E+08;4.243591882959659E-01;3.952212525548383E-01;6.806510682789487E+01;8.106068655106510E+01;4.243591882959659E-01;3.952212525548383E-01;
1.635000000000000E+08;4.355954666129385E-01;3.886491691671508E-01;7.018819151483498E+01;8.276163285865950E+01;4.355954666129385E-01;3.886491691671508E-01;
